file1,file2,section,ssdeep,tlsh,mvhash,truth
printf-coreutils_8-30_O2,runcon-coreutils_8-30_O2,full,0,-320,,no
printf-coreutils_8-30_O2.text,runcon-coreutils_8-30_O2.text,text,0,-454,,no
printf-coreutils_8-30_O2.rodata,runcon-coreutils_8-30_O2.rodata,rodata,0,-671,,no
printf-coreutils_8-30_O2.data,runcon-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,seq-coreutils_8-30_O2,full,0,-94,,no
printf-coreutils_8-30_O2.text,seq-coreutils_8-30_O2.text,text,0,-14,,no
printf-coreutils_8-30_O2.rodata,seq-coreutils_8-30_O2.rodata,rodata,0,-537,,no
printf-coreutils_8-30_O2.data,seq-coreutils_8-30_O2.data,data,17,,,no
printf-coreutils_8-30_O2,sleep-coreutils_8-30_O2,full,0,-394,,no
printf-coreutils_8-30_O2.text,sleep-coreutils_8-30_O2.text,text,0,-360,,no
printf-coreutils_8-30_O2.rodata,sleep-coreutils_8-30_O2.rodata,rodata,0,-825,,no
printf-coreutils_8-30_O2.data,sleep-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,ginstall-coreutils_8-30_O2,full,0,-471,,no
printf-coreutils_8-30_O2.text,ginstall-coreutils_8-30_O2.text,text,0,-491,,no
printf-coreutils_8-30_O2.rodata,ginstall-coreutils_8-30_O2.rodata,rodata,0,-902,,no
printf-coreutils_8-30_O2.data,ginstall-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,cat-coreutils_8-30_O2,full,0,-388,,no
printf-coreutils_8-30_O2.text,cat-coreutils_8-30_O2.text,text,0,-271,,no
printf-coreutils_8-30_O2.rodata,cat-coreutils_8-30_O2.rodata,rodata,0,-868,,no
printf-coreutils_8-30_O2.data,cat-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,mkdir-coreutils_8-30_O2,full,0,-294,,no
printf-coreutils_8-30_O2.text,mkdir-coreutils_8-30_O2.text,text,0,-242,,no
printf-coreutils_8-30_O2.rodata,mkdir-coreutils_8-30_O2.rodata,rodata,0,-697,,no
printf-coreutils_8-30_O2.data,mkdir-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,nproc-coreutils_8-30_O2,full,0,-497,,no
printf-coreutils_8-30_O2.text,nproc-coreutils_8-30_O2.text,text,0,-305,,no
printf-coreutils_8-30_O2.rodata,nproc-coreutils_8-30_O2.rodata,rodata,0,-871,,no
printf-coreutils_8-30_O2.data,nproc-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,rmdir-coreutils_8-30_O2,full,0,-102,,no
printf-coreutils_8-30_O2.text,rmdir-coreutils_8-30_O2.text,text,0,-88,,no
printf-coreutils_8-30_O2.rodata,rmdir-coreutils_8-30_O2.rodata,rodata,0,-631,,no
printf-coreutils_8-30_O2.data,rmdir-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2.text,libstdbuf.so-coreutils_8-30_O2.text,text,0,-1431,,no
printf-coreutils_8-30_O2.rodata,libstdbuf.so-coreutils_8-30_O2.rodata,rodata,0,,,no
printf-coreutils_8-30_O2.data,libstdbuf.so-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,sha224sum-coreutils_8-30_O2,full,0,-300,,no
printf-coreutils_8-30_O2.text,sha224sum-coreutils_8-30_O2.text,text,0,-151,,no
printf-coreutils_8-30_O2.rodata,sha224sum-coreutils_8-30_O2.rodata,rodata,0,-474,,no
printf-coreutils_8-30_O2.data,sha224sum-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,truncate-coreutils_8-30_O2,full,0,-297,,no
printf-coreutils_8-30_O2.text,truncate-coreutils_8-30_O2.text,text,0,-400,,no
printf-coreutils_8-30_O2.rodata,truncate-coreutils_8-30_O2.rodata,rodata,0,-585,,no
printf-coreutils_8-30_O2.data,truncate-coreutils_8-30_O2.data,data,20,,,no
printf-coreutils_8-30_O2,logname-coreutils_8-30_O2,full,0,-428,,no
printf-coreutils_8-30_O2.text,logname-coreutils_8-30_O2.text,text,0,-440,,no
printf-coreutils_8-30_O2.rodata,logname-coreutils_8-30_O2.rodata,rodata,0,-868,,no
printf-coreutils_8-30_O2.data,logname-coreutils_8-30_O2.data,data,18,,,no
printf-coreutils_8-30_O2,tty-coreutils_8-30_O2,full,0,-482,,no
printf-coreutils_8-30_O2.text,tty-coreutils_8-30_O2.text,text,0,-459,,no
printf-coreutils_8-30_O2.rodata,tty-coreutils_8-30_O2.rodata,rodata,0,-757,,no
printf-coreutils_8-30_O2.data,tty-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,pr-coreutils_8-30_O2,full,0,-297,,no
printf-coreutils_8-30_O2.text,pr-coreutils_8-30_O2.text,text,0,-205,,no
printf-coreutils_8-30_O2.rodata,pr-coreutils_8-30_O2.rodata,rodata,0,-625,,no
printf-coreutils_8-30_O2.data,pr-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,users-coreutils_8-30_O2,full,0,-537,,no
printf-coreutils_8-30_O2.text,users-coreutils_8-30_O2.text,text,0,-428,,no
printf-coreutils_8-30_O2.rodata,users-coreutils_8-30_O2.rodata,rodata,0,-751,,no
printf-coreutils_8-30_O2.data,users-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,nohup-coreutils_8-30_O2,full,0,-365,,no
printf-coreutils_8-30_O2.text,nohup-coreutils_8-30_O2.text,text,0,-382,,no
printf-coreutils_8-30_O2.rodata,nohup-coreutils_8-30_O2.rodata,rodata,0,-534,,no
printf-coreutils_8-30_O2.data,nohup-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,md5sum-coreutils_8-30_O2,full,0,-108,,no
printf-coreutils_8-30_O2.text,md5sum-coreutils_8-30_O2.text,text,0,-148,,no
printf-coreutils_8-30_O2.rodata,md5sum-coreutils_8-30_O2.rodata,rodata,0,-554,,no
printf-coreutils_8-30_O2.data,md5sum-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,pwd-coreutils_8-30_O2,full,0,-297,,no
printf-coreutils_8-30_O2.text,pwd-coreutils_8-30_O2.text,text,0,-354,,no
printf-coreutils_8-30_O2.rodata,pwd-coreutils_8-30_O2.rodata,rodata,0,-768,,no
printf-coreutils_8-30_O2.data,pwd-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,tac-coreutils_8-30_O2,full,0,-242,,no
printf-coreutils_8-30_O2.text,tac-coreutils_8-30_O2.text,text,0,-322,,no
printf-coreutils_8-30_O2.rodata,tac-coreutils_8-30_O2.rodata,rodata,0,-665,,no
printf-coreutils_8-30_O2.data,tac-coreutils_8-30_O2.data,data,19,,,no
printf-coreutils_8-30_O2,dircolors-coreutils_8-30_O2,full,0,-117,,no
printf-coreutils_8-30_O2.text,dircolors-coreutils_8-30_O2.text,text,0,-420,,no
printf-coreutils_8-30_O2.rodata,dircolors-coreutils_8-30_O2.rodata,rodata,0,-637,,no
printf-coreutils_8-30_O2.data,dircolors-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,date-coreutils_8-30_O2,full,0,-405,,no
printf-coreutils_8-30_O2.text,date-coreutils_8-30_O2.text,text,0,-322,,no
printf-coreutils_8-30_O2.rodata,date-coreutils_8-30_O2.rodata,rodata,0,-974,,no
printf-coreutils_8-30_O2.data,date-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,mktemp-coreutils_8-30_O2,full,0,-254,,no
printf-coreutils_8-30_O2.text,mktemp-coreutils_8-30_O2.text,text,0,-191,,no
printf-coreutils_8-30_O2.rodata,mktemp-coreutils_8-30_O2.rodata,rodata,0,-662,,no
printf-coreutils_8-30_O2.data,mktemp-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,chcon-coreutils_8-30_O2,full,0,-225,,no
printf-coreutils_8-30_O2.text,chcon-coreutils_8-30_O2.text,text,0,-145,,no
printf-coreutils_8-30_O2.rodata,chcon-coreutils_8-30_O2.rodata,rodata,0,-600,,no
printf-coreutils_8-30_O2.data,chcon-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,groups-coreutils_8-30_O2,full,0,-288,,no
printf-coreutils_8-30_O2.text,groups-coreutils_8-30_O2.text,text,0,-391,,no
printf-coreutils_8-30_O2.rodata,groups-coreutils_8-30_O2.rodata,rodata,0,-902,,no
printf-coreutils_8-30_O2.data,groups-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,sha512sum-coreutils_8-30_O2,full,0,-217,,no
printf-coreutils_8-30_O2.text,sha512sum-coreutils_8-30_O2.text,text,0,-320,,no
printf-coreutils_8-30_O2.rodata,sha512sum-coreutils_8-30_O2.rodata,rodata,0,-557,,no
printf-coreutils_8-30_O2.data,sha512sum-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,link-coreutils_8-30_O2,full,0,-397,,no
printf-coreutils_8-30_O2.text,link-coreutils_8-30_O2.text,text,0,-420,,no
printf-coreutils_8-30_O2.rodata,link-coreutils_8-30_O2.rodata,rodata,0,-948,,no
printf-coreutils_8-30_O2.data,link-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,unlink-coreutils_8-30_O2,full,0,-431,,no
printf-coreutils_8-30_O2.text,unlink-coreutils_8-30_O2.text,text,0,-408,,no
printf-coreutils_8-30_O2.rodata,unlink-coreutils_8-30_O2.rodata,rodata,0,-948,,no
printf-coreutils_8-30_O2.data,unlink-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,false-coreutils_8-30_O2,full,0,-457,,no
printf-coreutils_8-30_O2.text,false-coreutils_8-30_O2.text,text,0,-474,,no
printf-coreutils_8-30_O2.rodata,false-coreutils_8-30_O2.rodata,rodata,0,-925,,no
printf-coreutils_8-30_O2.data,false-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,dir-coreutils_8-30_O2,full,0,-477,,no
printf-coreutils_8-30_O2.text,dir-coreutils_8-30_O2.text,text,0,-454,,no
printf-coreutils_8-30_O2.rodata,dir-coreutils_8-30_O2.rodata,rodata,0,-1105,,no
printf-coreutils_8-30_O2.data,dir-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,pathchk-coreutils_8-30_O2,full,0,-500,,no
printf-coreutils_8-30_O2.text,pathchk-coreutils_8-30_O2.text,text,0,-340,,no
printf-coreutils_8-30_O2.rodata,pathchk-coreutils_8-30_O2.rodata,rodata,0,-585,,no
printf-coreutils_8-30_O2.data,pathchk-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,factor-coreutils_8-30_O2,full,0,-354,,no
printf-coreutils_8-30_O2.text,factor-coreutils_8-30_O2.text,text,0,-228,,no
printf-coreutils_8-30_O2.rodata,factor-coreutils_8-30_O2.rodata,rodata,0,-860,,no
printf-coreutils_8-30_O2.data,factor-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,tee-coreutils_8-30_O2,full,0,-282,,no
printf-coreutils_8-30_O2.text,tee-coreutils_8-30_O2.text,text,0,-357,,no
printf-coreutils_8-30_O2.rodata,tee-coreutils_8-30_O2.rodata,rodata,0,-722,,no
printf-coreutils_8-30_O2.data,tee-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,od-coreutils_8-30_O2,full,0,-208,,no
printf-coreutils_8-30_O2.text,od-coreutils_8-30_O2.text,text,0,-108,,no
printf-coreutils_8-30_O2.rodata,od-coreutils_8-30_O2.rodata,rodata,0,-620,,no
printf-coreutils_8-30_O2.data,od-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,stdbuf-coreutils_8-30_O2,full,0,-174,,no
printf-coreutils_8-30_O2.text,stdbuf-coreutils_8-30_O2.text,text,0,-25,,no
printf-coreutils_8-30_O2.rodata,stdbuf-coreutils_8-30_O2.rodata,rodata,0,-677,,no
printf-coreutils_8-30_O2.data,stdbuf-coreutils_8-30_O2.data,data,19,,,no
printf-coreutils_8-30_O2,paste-coreutils_8-30_O2,full,0,-420,,no
printf-coreutils_8-30_O2.text,paste-coreutils_8-30_O2.text,text,0,-337,,no
printf-coreutils_8-30_O2.rodata,paste-coreutils_8-30_O2.rodata,rodata,0,-620,,no
printf-coreutils_8-30_O2.data,paste-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,echo-coreutils_8-30_O2,full,0,-380,,no
printf-coreutils_8-30_O2.text,echo-coreutils_8-30_O2.text,text,0,-374,,no
printf-coreutils_8-30_O2.rodata,echo-coreutils_8-30_O2.rodata,rodata,0,-708,,no
printf-coreutils_8-30_O2.data,echo-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,tsort-coreutils_8-30_O2,full,0,-360,,no
printf-coreutils_8-30_O2.text,tsort-coreutils_8-30_O2.text,text,0,-285,,no
printf-coreutils_8-30_O2.rodata,tsort-coreutils_8-30_O2.rodata,rodata,0,-931,,no
printf-coreutils_8-30_O2.data,tsort-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,chgrp-coreutils_8-30_O2,full,0,-211,,no
printf-coreutils_8-30_O2.text,chgrp-coreutils_8-30_O2.text,text,0,-254,,no
printf-coreutils_8-30_O2.rodata,chgrp-coreutils_8-30_O2.rodata,rodata,0,-471,,no
printf-coreutils_8-30_O2.data,chgrp-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,nl-coreutils_8-30_O2,full,0,-202,,no
printf-coreutils_8-30_O2.text,nl-coreutils_8-30_O2.text,text,0,-248,,no
printf-coreutils_8-30_O2.rodata,nl-coreutils_8-30_O2.rodata,rodata,0,-434,,no
printf-coreutils_8-30_O2.data,nl-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,expr-coreutils_8-30_O2,full,0,-160,,no
printf-coreutils_8-30_O2.text,expr-coreutils_8-30_O2.text,text,0,-102,,no
printf-coreutils_8-30_O2.rodata,expr-coreutils_8-30_O2.rodata,rodata,0,-574,,no
printf-coreutils_8-30_O2.data,expr-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,head-coreutils_8-30_O2,full,0,-240,,no
printf-coreutils_8-30_O2.text,head-coreutils_8-30_O2.text,text,0,-191,,no
printf-coreutils_8-30_O2.rodata,head-coreutils_8-30_O2.rodata,rodata,0,-794,,no
printf-coreutils_8-30_O2.data,head-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,yes-coreutils_8-30_O2,full,0,-371,,no
printf-coreutils_8-30_O2.text,yes-coreutils_8-30_O2.text,text,0,-428,,no
printf-coreutils_8-30_O2.rodata,yes-coreutils_8-30_O2.rodata,rodata,0,-731,,no
printf-coreutils_8-30_O2.data,yes-coreutils_8-30_O2.data,data,18,,,no
printf-coreutils_8-30_O2,[-coreutils_8-30_O2,full,0,-168,,no
printf-coreutils_8-30_O2.text,[-coreutils_8-30_O2.text,text,0,-62,,no
printf-coreutils_8-30_O2.rodata,[-coreutils_8-30_O2.rodata,rodata,0,-442,,no
printf-coreutils_8-30_O2.data,[-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,cksum-coreutils_8-30_O2,full,0,-380,,no
printf-coreutils_8-30_O2.text,cksum-coreutils_8-30_O2.text,text,0,-405,,no
printf-coreutils_8-30_O2.rodata,cksum-coreutils_8-30_O2.rodata,rodata,30,-494,,no
printf-coreutils_8-30_O2.data,cksum-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,base32-coreutils_8-30_O2,full,0,-268,,no
printf-coreutils_8-30_O2.text,base32-coreutils_8-30_O2.text,text,0,-257,,no
printf-coreutils_8-30_O2.rodata,base32-coreutils_8-30_O2.rodata,rodata,0,-802,,no
printf-coreutils_8-30_O2.data,base32-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,kill-coreutils_8-30_O2,full,0,-205,,no
printf-coreutils_8-30_O2.text,kill-coreutils_8-30_O2.text,text,0,-260,,no
printf-coreutils_8-30_O2.rodata,kill-coreutils_8-30_O2.rodata,rodata,0,-800,,no
printf-coreutils_8-30_O2.data,kill-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,hostid-coreutils_8-30_O2,full,0,-431,,no
printf-coreutils_8-30_O2.text,hostid-coreutils_8-30_O2.text,text,0,-434,,no
printf-coreutils_8-30_O2.rodata,hostid-coreutils_8-30_O2.rodata,rodata,0,-717,,no
printf-coreutils_8-30_O2.data,hostid-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,sha256sum-coreutils_8-30_O2,full,0,-265,,no
printf-coreutils_8-30_O2.text,sha256sum-coreutils_8-30_O2.text,text,0,-151,,no
printf-coreutils_8-30_O2.rodata,sha256sum-coreutils_8-30_O2.rodata,rodata,0,-468,,no
printf-coreutils_8-30_O2.data,sha256sum-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,timeout-coreutils_8-30_O2,full,0,-188,,no
printf-coreutils_8-30_O2.text,timeout-coreutils_8-30_O2.text,text,0,-251,,no
printf-coreutils_8-30_O2.rodata,timeout-coreutils_8-30_O2.rodata,rodata,0,-714,,no
printf-coreutils_8-30_O2.data,timeout-coreutils_8-30_O2.data,data,0,,,no
printf-coreutils_8-30_O2,comm-coreutils_8-30_O2,full,0,-217,,no
printf-coreutils_8-30_O2.text,comm-coreutils_8-30_O2.text,text,0,-297,,no
printf-coreutils_8-30_O2.rodata,comm-coreutils_8-30_O2.rodata,rodata,0,-680,,no
printf-coreutils_8-30_O2.data,comm-coreutils_8-30_O2.data,data,18,,,no
realpath-coreutils_8-30_O2,pinky-coreutils_8-30_O2,full,0,-208,,no
realpath-coreutils_8-30_O2.data,pinky-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,pinky-coreutils_8-30_O2.rodata,rodata,32,-451,,no
realpath-coreutils_8-30_O2.text,pinky-coreutils_8-30_O2.text,text,0,-145,,no
realpath-coreutils_8-30_O2,id-coreutils_8-30_O2,full,0,-128,,no
realpath-coreutils_8-30_O2.data,id-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,id-coreutils_8-30_O2.rodata,rodata,33,-388,,no
realpath-coreutils_8-30_O2.text,id-coreutils_8-30_O2.text,text,0,-137,,no
realpath-coreutils_8-30_O2,base64-coreutils_8-30_O2,full,0,-68,,no
realpath-coreutils_8-30_O2.data,base64-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,base64-coreutils_8-30_O2.rodata,rodata,41,-328,,no
realpath-coreutils_8-30_O2.text,base64-coreutils_8-30_O2.text,text,0,-185,,no
realpath-coreutils_8-30_O2,touch-coreutils_8-30_O2,full,0,-388,,no
realpath-coreutils_8-30_O2.data,touch-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,touch-coreutils_8-30_O2.rodata,rodata,35,-871,,no
realpath-coreutils_8-30_O2.text,touch-coreutils_8-30_O2.text,text,0,-371,,no
realpath-coreutils_8-30_O2,cp-coreutils_8-30_O2,full,0,-605,,no
realpath-coreutils_8-30_O2.data,cp-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,cp-coreutils_8-30_O2.rodata,rodata,0,-768,,no
realpath-coreutils_8-30_O2.text,cp-coreutils_8-30_O2.text,text,0,-548,,no
realpath-coreutils_8-30_O2,csplit-coreutils_8-30_O2,full,0,-74,,no
realpath-coreutils_8-30_O2.data,csplit-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,csplit-coreutils_8-30_O2.rodata,rodata,35,-728,,no
realpath-coreutils_8-30_O2.text,csplit-coreutils_8-30_O2.text,text,0,-77,,no
realpath-coreutils_8-30_O2,stat-coreutils_8-30_O2,full,0,-497,,no
realpath-coreutils_8-30_O2.data,stat-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,stat-coreutils_8-30_O2.rodata,rodata,0,-797,,no
realpath-coreutils_8-30_O2.text,stat-coreutils_8-30_O2.text,text,0,-425,,no
realpath-coreutils_8-30_O2,numfmt-coreutils_8-30_O2,full,0,-288,,no
realpath-coreutils_8-30_O2.data,numfmt-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,numfmt-coreutils_8-30_O2.rodata,rodata,0,-697,,no
realpath-coreutils_8-30_O2.text,numfmt-coreutils_8-30_O2.text,text,0,-168,,no
realpath-coreutils_8-30_O2,fmt-coreutils_8-30_O2,full,0,-60,,no
realpath-coreutils_8-30_O2.data,fmt-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,fmt-coreutils_8-30_O2.rodata,rodata,35,-368,,no
realpath-coreutils_8-30_O2.text,fmt-coreutils_8-30_O2.text,text,0,-97,,no
realpath-coreutils_8-30_O2,sha1sum-coreutils_8-30_O2,full,0,-231,,no
realpath-coreutils_8-30_O2.data,sha1sum-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,sha1sum-coreutils_8-30_O2.rodata,rodata,38,-734,,no
realpath-coreutils_8-30_O2.text,sha1sum-coreutils_8-30_O2.text,text,0,-251,,no
realpath-coreutils_8-30_O2,sync-coreutils_8-30_O2,full,0,-222,,no
realpath-coreutils_8-30_O2.data,sync-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,sync-coreutils_8-30_O2.rodata,rodata,40,-351,,no
realpath-coreutils_8-30_O2.text,sync-coreutils_8-30_O2.text,text,0,-288,,no
realpath-coreutils_8-30_O2,env-coreutils_8-30_O2,full,0,-148,,no
realpath-coreutils_8-30_O2.data,env-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,env-coreutils_8-30_O2.rodata,rodata,40,-328,,no
realpath-coreutils_8-30_O2.text,env-coreutils_8-30_O2.text,text,0,-145,,no
realpath-coreutils_8-30_O2,tail-coreutils_8-30_O2,full,0,-220,,no
realpath-coreutils_8-30_O2.data,tail-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,tail-coreutils_8-30_O2.rodata,rodata,32,-442,,no
realpath-coreutils_8-30_O2.text,tail-coreutils_8-30_O2.text,text,0,-257,,no
realpath-coreutils_8-30_O2,getlimits-coreutils_8-30_O2,full,0,-180,,no
realpath-coreutils_8-30_O2.data,getlimits-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,getlimits-coreutils_8-30_O2.rodata,rodata,35,-305,,no
realpath-coreutils_8-30_O2.text,getlimits-coreutils_8-30_O2.text,text,0,-368,,no
realpath-coreutils_8-30_O2,uname-coreutils_8-30_O2,full,0,-220,,no
realpath-coreutils_8-30_O2.data,uname-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,uname-coreutils_8-30_O2.rodata,rodata,38,-317,,no
realpath-coreutils_8-30_O2.text,uname-coreutils_8-30_O2.text,text,0,-234,,no
realpath-coreutils_8-30_O2,stty-coreutils_8-30_O2,full,0,-517,,no
realpath-coreutils_8-30_O2.data,stty-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,stty-coreutils_8-30_O2.rodata,rodata,27,-928,,no
realpath-coreutils_8-30_O2.text,stty-coreutils_8-30_O2.text,text,0,-231,,no
realpath-coreutils_8-30_O2,chown-coreutils_8-30_O2,full,0,-200,,no
realpath-coreutils_8-30_O2.data,chown-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,chown-coreutils_8-30_O2.rodata,rodata,36,-514,,no
realpath-coreutils_8-30_O2.text,chown-coreutils_8-30_O2.text,text,0,-185,,no
realpath-coreutils_8-30_O2,split-coreutils_8-30_O2,full,0,-285,,no
realpath-coreutils_8-30_O2.data,split-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,split-coreutils_8-30_O2.rodata,rodata,29,-662,,no
realpath-coreutils_8-30_O2.text,split-coreutils_8-30_O2.text,text,0,-202,,no
realpath-coreutils_8-30_O2,basename-coreutils_8-30_O2,full,0,-211,,no
realpath-coreutils_8-30_O2.data,basename-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,basename-coreutils_8-30_O2.rodata,rodata,35,-551,,no
realpath-coreutils_8-30_O2.text,basename-coreutils_8-30_O2.text,text,0,-245,,no
realpath-coreutils_8-30_O2,wc-coreutils_8-30_O2,full,0,-37,,no
realpath-coreutils_8-30_O2.data,wc-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,wc-coreutils_8-30_O2.rodata,rodata,36,-265,,no
realpath-coreutils_8-30_O2.text,wc-coreutils_8-30_O2.text,text,0,-51,,no
realpath-coreutils_8-30_O2,df-coreutils_8-30_O2,full,0,-451,,no
realpath-coreutils_8-30_O2.data,df-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,df-coreutils_8-30_O2.rodata,rodata,32,-917,,no
realpath-coreutils_8-30_O2.text,df-coreutils_8-30_O2.text,text,0,-354,,no
realpath-coreutils_8-30_O2,du-coreutils_8-30_O2,full,0,-408,,no
realpath-coreutils_8-30_O2.data,du-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,du-coreutils_8-30_O2.rodata,rodata,32,-1108,,no
realpath-coreutils_8-30_O2.text,du-coreutils_8-30_O2.text,text,0,-391,,no
realpath-coreutils_8-30_O2,tr-coreutils_8-30_O2,full,0,-82,,no
realpath-coreutils_8-30_O2.data,tr-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,tr-coreutils_8-30_O2.rodata,rodata,25,-911,,no
realpath-coreutils_8-30_O2.text,tr-coreutils_8-30_O2.text,text,0,-71,,no
realpath-coreutils_8-30_O2,unexpand-coreutils_8-30_O2,full,0,-131,,no
realpath-coreutils_8-30_O2.data,unexpand-coreutils_8-30_O2.data,data,0,,,no
realpath-coreutils_8-30_O2.rodata,unexpand-coreutils_8-30_O2.rodata,rodata,41,-302,,no
realpath-coreutils_8-30_O2.text,unexpand-coreutils_8-30_O2.text,text,0,-180,,no
